ID	Names	InChIKey
13022	(3R,4S,5R)-1,3,4,5,6-pentahydroxyhexan-2-one|keto-D-sorbose	DWJZKGYQNOQQEZ-DEOSMSJNSA-N
1307	(3beta,9beta)-24-methylene-9,19-cyclolanostan-3-ol|24(28)-methylenecycloartanol|24-methylene cycloartanol|24-methylene-9beta,19-cyclo-lanostan-3beta-ol|24-methylene-9beta,19-cyclolanostan-3beta-ol|24-methylene-cycloartanol|24-methylenecycloartan-3beta-ol|24-methylenecycloartanol	BDHQMRXFDYJGII-UEBIAWITSA-N
131146	(1beta,3beta,5beta,11alpha,20xi)-3-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-1,5,11,14,19-pentahydroxycardanolide|(20xi)-3beta-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-1beta,5,11alpha,14,19-pentahydroxy-5beta-cardanolide|3beta-[(6-deoxy-alpha-L-mannopyranosyl)oxy]-1beta,5,11alpha,14,19-pentahydroxy-5beta,20xi-cardanolide|dihydro-g-strophanthin|dihydroouabain	ZTFGOPUOTATSAL-UHFFFAOYSA-N
13115	Gulonate|L-Gulonate|L-gulonate	RGHNJXZEOKUKBD-QTBDOELSSA-N
131445	4-methylpentanoyl-CoA|isocaproyl-CoA	GESPQCUXDWNNGU-HDRQGHTBSA-N
131446	(2-aminobenzoyl)acetate|3-(2-aminophenyl)-3-oxopropanoate	POAXUNDIOGWQOC-UHFFFAOYSA-N
131447	(2-aminobenzoyl)acetyl-CoA	OLOTULRNHWZRKJ-FUEUKBNZSA-N
131448	3beta-Man|WURCS=2.0/2,3,2/[a1122h-1x_1-5][a1122h-1b_1-5]/1-2-2/a2-b1_b2-c1|beta-D-Man-(1->2)-beta-D-Man-(1->2)-D-Man|beta-D-Manp-(1->2)-beta-D-Manp-(1->2)-D-Manp|beta-D-mannopyranosyl-(1->2)-beta-D-mannopyranosyl-(1->2)-D-mannopyranose|beta-D-mannosyl-(1->2)-beta-D-mannosyl-(1->2)-D-mannose	UQBIAGWOJDEOMN-WHFFQBEVSA-N
131450	2,6-dihydroxybenzoate|6-hydroxysalicylate|gamma-resorcylate	AKEUNCKRJATALU-UHFFFAOYSA-N
131487	1,2-di-O-acyl-3-O-(6-deoxy-6-sulfo-alpha-D-glucopyranosyl)-sn-glycerol(1-)|1,2-diacyl-3-(6-deoxy-6-sulfo-alpha-D-glucopyranosyl)-sn-glycerol(1-)|SQDG|a 6-sulfo-alpha-D-quinovosyldiacylglycerol|sulfoquinovosyldiacylglycerol	
131564	(5S)-hydroperoxy-(15S)-hydroxy-(6E,8Z,11Z,13E)-eicosatetraenoate	AZHSPOPOMNJPFD-RBUKOAKNSA-N
131607	1-hydroxycumene|2-phenyl-2-propanol|2-phenylisopropanol|2-phenylpropan-2-ol|alpha,alpha-dimethylbenzenemethanol|alpha,alpha-dimethylbenzyl aldohol|alpha-cumyl alcohol|dimethylphenylcarbinol|dimethylphenylmethanol|phenyldimethylcarbinol	BDCFWIDZNLCTMF-UHFFFAOYSA-N
131636	2-GDP-(2S,3S,6R)-3-hydroxy-5-amino-6-methyl-3,6-dihydro-2H-pyran|GDP-(2S,3S,6R)-3-hydroxy-5-amino-6-methyl-3,6-dihydro-2H-pyran(2-)	ZHNKTDFIYZKTSV-HYOBZAMOSA-N
131639	2-GDP-(2S,3S,6R)-3-hydroxy-5-imino-6-methyloxane	ZHNKTDFIYZKTSV-HYOBZAMOSA-N
131650	2-hydroxy-3-{[oxido(oxo)-lambda(5)-phosphanyl]methyl}butanedioate|phosphinomethylisomalate	RZQCPFXISXNJHP-UHFFFAOYSA-N
131651	(2Z)-2-{[oxido(oxo)-lambda(5)-phosphanyl]methylidene}butanedioate|2-(phosphinatomethylidene)butanedioate|2-(phosphinatomethylidene)butanedioate(3-)	JEIXMISKGWGUJD-UHFFFAOYSA-N
131704	4-[(2-hydroxyethoxy)carbonyl]benzoate|MHET|mono(2-hydroxyethyl) terephthalate(1-)|p-[(2-hydroxyethoxy)carbonyl]benzoate	BCBHDSLDGBIFIX-UHFFFAOYSA-N
131705	a 2'-deoxyribonucleoside 3'-phosphate	
131706	(2Z)-2-azaniumyl-2,3-dideoxy-D-erythro-hex-2-enonate|(2Z,4S,5R)-2-amino-4,5,6-trihydroxyhex-2-enoate	FDZLHQXDJQNOPB-UHFFFAOYSA-N
131707	(4S,5R)-4,5,6-trihydroxy-2-iminohexanoate	FDZLHQXDJQNOPB-UHFFFAOYSA-N
131711	(5S)-2,5-dihydroxy-5-(hydroxymethyl)-3-oxocyclohex-1-en-1-olate|(S)-demethyl-4-deoxygadusol	OWHGXOODGNBQRG-UHFFFAOYSA-N
131717	(2S,3S,4S,5S)-2,3,4,5-tetrahydroxy-5-(hydroxymethyl)cyclohexanone|2-epi-valiolone	XLUYLABOMAPKDS-LCMCKCJYSA-N
131718	(2S)-2-azaniumyl-5-({(2R)-1-[(carboxylatomethyl)amino]-3-[(1-hydroxy-2-methylbut-3-en-2-yl)sulfanyl]-1-oxopropan-2-yl}amino)-5-oxopentanoate|2-glutathionyl-2-methylbut-3-en-1-ol|4-hydroxy-3-glutathionyl-3-methylbut-1-ene(1-)	LOAQFXHGDMJPJC-WUAMPTBBSA-N
13172	(3S,4R,5S)-1,3,4,5,6-pentahydroxyhexan-2-one|keto-L-sorbose	DWJZKGYQNOQQEZ-LJJLCWGRSA-N
131720	(2R)-2-ethenyl-2-methyloxirane|(3R)-3,4-epoxy-3-methylbut-1-ene|(R)-2-methyl-2-vinyloxirane	FVCDMHWSPLRYAB-RXMQYKEDSA-N
131725	3,3',3'',3'''-(3,8,13,17-tetramethylporphyrin-2,7,12,18-tetrayl)tetrapropanoate|coproporphyrin III	XNBNKCLBGTWWSD-UJJXFSCMSA-N
131738	(2R)-3-hydroxy-2-(tetradecanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate|2-myristoyl-sn-glycero-3-phosphocholine|2-tetradecanoyl-sn-glycero-3-phosphocholine|PC(0:0/14:0)	IGZPHNNYPPAPLA-OAQYLSRUSA-O
131766	(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate	HRBCPXBJAWPPIC-FLISOKMQSA-N
131767	(3R)-3,4-dihydroxy-2-oxobutyl phosphate|D-erythrulose 1-phosphate	TZCZUVPSFJZERP-GSVOUGTGSA-N
131780	2-hydroxyisobutanoyl-CoA|2-hydroxyisobutanoyl-coenzyme A(4-)|2-hydroxyisobutyryl-CoA(4-)|2-hydroxyisobutyryl-coenzyme A(4-)	FFVUICCDNWZCRC-ZSJPKINUSA-N
131783	(2S,3R)-2-hydroxy-3-(1H-indol-3-yl)butanoate|(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate	NUFXPJOTSOMKFZ-HQJQHLMTSA-N
131797	(2S)-2-azaniumyl-5-({(2R)-3-[(2-carboxylatobut-3-en-2-yl)sulfanyl]-1-[(carboxylatomethyl)amino]-1-oxopropan-2-yl}amino)-5-oxopentanoate|2-glutathionyl-2-methylbut-3-enoate	GPWMCZLMCJWORL-KZGJKODISA-N
131798	(2S)-2-azaniumyl-5-({(2R)-1-[(carboxylatomethyl)amino]-3-[(2-methyl-1-oxobut-3-en-2-yl)sulfanyl]-1-oxopropan-2-yl}amino)-5-oxopentanoate|2-glutathionyl-2-methylbut-3-enal|S-(2-formyl-2-methylbut-3-en-2-yl)glutathione(1-)	KTSZDHMDBQVCIB-WUAMPTBBSA-N
131822	a sulfamate	
131823	a methylated primary amine	
131845	2-Methyl-1,2-propanediol|2-methylpropane-1,2-diol|Isobutene glycol|isobutylene glycol	BTVWZWFKMIUSGS-UHFFFAOYSA-N
131846	2-Hydroxy-2-methylpropionaldehyde|2-hydroxy-2-methylpropanal|2-hydroxyisobutyraldehyde	HNVAGBIANFAIIL-UHFFFAOYSA-N
131847	(5S)-5-hydroxy-2,4-dioxohexanoate|2,4-didehydro-3-deoxy-L-rhamnonate|L-2,4-diketo-3-deoxyrhamnonate	YMQVYQPVOMFWHN-UHFFFAOYSA-N
131849	(2S,3R)-2,3,4-trihydroxybutyl phosphate|D-erythritol 1-phosphate	QRDCEYBRRFPBMZ-DMTCNVIQSA-N
131856	2,4-dihydroxy-3,5,6-trimethylbenzoate|3,5-dimethylorsellinate	NZGSNQJCTOMELT-UHFFFAOYSA-N
131857	(3R)-2,3,5-trimethyl-6-oxido-4-oxo-3-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]cyclohexa-1,5-diene-1-carboxylate|(3R)-3-farnesyl-6-hydroxy-2,3,5-trimethyl-4-oxocyclohexa-1,5-diene-1-carboxylate	FNBXAFXYRYLTNV-OPEAARRCSA-N
131859	an oxoeicosatetraenoate|oxo-ETE anions|oxoeicosatetraenoate|oxoeicosatetraenoates|oxoicosatetraenoate|oxoicosatetraenoates	
131871	a hydroxy polyunsaturated fatty acid|hydroxy PUFA|hydroxy polyunsaturated fatty acid anions	
131894	N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-ethanolamine phosphate	PZPHIQQEQWCEGG-UHFFFAOYSA-N
131914	(3E)-3-[5-(5-hydroxy-1H-indol-3-yl)-2-oxo-1,2-dihydro-3H-pyrrol-3-ylidene]-1,3-dihydro-2H-indol-2-one|violacein	XAPNKXIRQFHCHN-UHFFFAOYSA-N
131915	(3E)-3-[5-(1H-indol-3-yl)-2-oxo-1,2-dihydro-3H-pyrrol-3-ylidene]-1,3-dihydro-2H-indol-2-one|deoxyviolacein	OJUJNNKCVPCATE-UHFFFAOYSA-N
131916	5-(5-hydroxy-1H-indol-3-yl)-3-(1H-indol-3-yl)-2H-pyrrol-2-one|proviolacein	AEUPUFUMWGIQGG-UHFFFAOYSA-N
131919	(2R)-[(3S)-3-{[(2R)-2-azaniumyl-2-(4-hydroxyphenyl)acetyl]amino}-2-oxoazetidin-1-yl](4-hydroxyphenyl)acetate|nocardicin G	SAVAPYNOQXYBJS-ARFHVFGLSA-N
131920	(2S)-2-azaniumyl-4-{4-[(1R)-1-azaniumyl-2-({(3S)-1-[(R)-carboxylato(4-hydroxyphenyl)methyl]-2-oxoazetidin-3-yl}amino)-2-oxoethyl]phenoxy}butanoate|isonocardicin C	CWTCWGGPTVMMLT-INDMIFKZSA-N
131921	2,2'-({2-[(carboxylatomethyl)amino]ethyl}azaniumyl)diacetate|ethylenediaminetriacetate	OUDSFQBUEBFSPS-UHFFFAOYSA-N
131922	({2-[(carboxylatomethyl)amino]ethyl}azaniumyl)acetate|ethylenediaminediacetate	IFQUWYZCAGRUJN-UHFFFAOYSA-N
131928	N-(2-methylpropyl)-hydroxylamine|N-(2-methylpropyl)hydroxylamine|N-(isobutyl)hydroxylamine|N-hydroxy-2-methylpropan-1-amine|N-hydroxyisobutylamine|N-isobutylhydroxylamine|isobutylhydroxylamine	NDCGVLJXFQKXOF-UHFFFAOYSA-N
131929	(2E)-3-(1H-indol-3-yl)prop-2-enoate|(E)-3-(indol-3-yl)acrylate	PLVPPLCLBIEYEA-UHFFFAOYSA-N
13193	A	
131932	(-)-DCA C(1-)|(-)-dehydrodiconiferyl acid|(-)-dehydrodiconiferyl acid(1-)|(2E)-3-[(2R,3S)-2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]prop-2-enoate|spicatolignan B(1-)	FHYQIQMSODIFCP-KUHUBIRLSA-N
131933	(-)-dehydrodiconiferyl acid aldehyde(1-)|(-)-dehydrodiconiferyl acid ketone|(2E)-3-[(2R,3R)-3-formyl-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]prop-2-enoate	WJCNWNKOLJMKJE-KUHUBIRLSA-N
131934	(-)-dehydrodiconiferyl acid carboxylate|(-)-dehydrodiconiferyl acid carboxylate(2-)|(2R,3R)-5-[(E)-2-carboxylatoethenyl]-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-3-carboxylate	JTHPLBUVRLOJBB-MSOLQXFVSA-N
131935	(+)-dehydrodiconiferyl acid carboxylate|(+)-dehydrodiconiferyl acid carboxylate(2-)|(2S,3S)-5-[(E)-2-carboxylatoethenyl]-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-3-carboxylate	JTHPLBUVRLOJBB-ZWKOTPCHSA-N
131936	(+)-dehydrodiconiferyl acid aldehyde(1-)|(+)-dehydrodiconiferyl acid ketone|(2E)-3-[(2S,3S)-3-formyl-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]prop-2-enoate	WJCNWNKOLJMKJE-IFXJQAMLSA-N
131937	(+)-DCA C(1-)|(+)-dehydrodiconiferyl acid|(2E)-3-[(2S,3R)-2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]prop-2-enoate	FHYQIQMSODIFCP-IFXJQAMLSA-N
131943	(5E)-tetradecenoyl-CoA|trans-5-tetradecenoyl-CoA(4-)	MRVDZOHJMLTLHJ-QSGBVPJFSA-N
131944	(2E,5E)-tetradeca-2,5-dienoyl-CoA(4-)|(2E,5E)-tetradeca-2,5-dienoyl-coenzyme A(4-)|(2E,5E)-tetradecadienoyl-CoA|(2E,5E)-tetradecadienoyl-coenzyme A(4-)|trans,trans-2,5-tetradecadienoyl-CoA(4-)|trans,trans-tetradeca-2,5-dienoyl-CoA(4-)|trans,trans-tetradeca-2,5-dienoyl-coenzyme A(4-)	JVEFYXPCQBMMAA-QSGBVPJFSA-N
131948	(2R)-2-azaniumyl-4-{4-[(1R)-1-azaniumyl-2-({(3S)-1-[(R)-carboxylato(4-hydroxyphenyl)methyl]-2-oxoazetidin-3-yl}amino)-2-oxoethyl]phenoxy}butanoate|nocardicin C	CWTCWGGPTVMMLT-FCGDIQPGSA-N
131957	(3R)-3-{[(5E)-tetradec-5-enoyl]oxy}-4-(trimethylazaniumyl)butanoate|(5E)-tetradec-5-enoyl-L-carnitine|(5E)-tetradecenoyl-(R)-carnitine|(5E)-tetradecenoylcarnitine	NNCBVXBBLABOCB-LJQANCHMSA-O
131958	(13S,14S)-epoxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoate|(13S,14S)-epoxy-DHA(1-)|(13S,14S)-epoxy-maresin(1-)|(4Z,7Z,9E,11E)-12-{(2S,3S)-3-[(2Z,5Z)-octa-2,5-dien-1-yl]oxiran-2-yl}dodeca-4,7,9,11-tetraenoate	FFAHMRSFNLJTHE-SFTDATJTSA-N
131962	(3E)-octenoyl-CoA|(3E)-octenoyl-coenzyme A(4-)|trans-3-octenoyl-CoA(4-)|trans-oct-3-enoyl-CoA(4-)|trans-oct-3-enoyl-coenzyme A(4-)	CSCVMTFVEARIET-CECATXLMSA-N
131964	(14S,15R)-EpETrE(1-)|(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate|(14S,15R)-epoxy-(5Z,8Z,11Z)-icosatrienoate|(5Z,8Z,11Z)-13-[(2S,3R)-3-pentyloxiran-2-yl]trideca-5,8,11-trienoate	JBSCUHKPLGKXKH-MOPGFXCFSA-N
131965	(14R,15S)-EpETrE(1-)|(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate|(14R,15S)-epoxy-(5Z,8Z,11Z)-icosatrienoate|(5Z,8Z,11Z)-13-[(2R,3S)-3-pentyloxiran-2-yl]trideca-5,8,11-trienoate	JBSCUHKPLGKXKH-RBUKOAKNSA-N
131969	(11S,12R)-EpETrE(1-)|(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate|(11S,12R)-epoxy-(5Z,8Z,14Z)-icosatrienoate|(5Z,8Z)-10-{(2S,3R)-3-[(2Z)-oct-2-en-1-yl]oxiran-2-yl}deca-5,8-dienoate|11(S),12(R)-EET(1-)	DXOYQVHGIODESM-MOPGFXCFSA-N
13197	a ribonucleoside 3'-phosphate	
131970	(11R,12S)-EpETrE(1-)|(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate|(11R,12S)-epoxy-(5Z,8Z,14Z)-icosatrienoate|(5Z,8Z)-10-{(2R,3S)-3-[(2Z)-oct-2-en-1-yl]oxiran-2-yl}deca-5,8-dienoate|11(R),12(S)-EET(1-)	DXOYQVHGIODESM-RBUKOAKNSA-N
131971	(1R,5aS,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate|(1R,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate	OSEKBKWZEPFYMT-MRVPVSSYSA-N
131973	(1R,10aS)-1,4,10,10a-tetrahydrophenazine-1,6-dicarboxylate	SINJWRCFFJHXNU-LBPRGKRZSA-N
131974	(5Z)-7-{(2S,3R)-3-[(2Z,5Z)-undeca-2,5-dien-1-yl]oxiran-2-yl}hept-5-enoate|(8S,9R)-EpETrE(1-)|(8S,9R)-epoxy-(5Z,11Z,14Z)-eicosatrienoate|(8S,9R)-epoxy-(5Z,11Z,14Z)-icosatrienoate|8(S),9(R)-EET(1-)	DBWQSCSXHFNTMO-MOPGFXCFSA-N
131975	(5Z)-7-{(2R,3S)-3-[(2Z,5Z)-undeca-2,5-dien-1-yl]oxiran-2-yl}hept-5-enoate|(8R,9S)-EpETrE(1-)|(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate|(8R,9S)-epoxy-(5Z,11Z,14Z)-icosatrienoate|8(R),9(S)-EET(1-)	DBWQSCSXHFNTMO-RBUKOAKNSA-N
131978	(5aS)-5,5a-dihydrophenazine-1,6-dicarboxylate	INPMVLIHPFWVLB-NSHDSACASA-N
131979	5,10-dihydrophenazine-1,6-dicarboxylate	NIZJSPFBUVJPIU-UHFFFAOYSA-N
131980	phenazine-1,6-dicarboxylate	MJALVONLCNWZHK-UHFFFAOYSA-N
131981	(1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-carboxylate	YCYVYUHCVHZMLU-LBPRGKRZSA-N
131989	(2R)-2-hydroxy-3-(nonadecanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate|1-nonadecanoyl-GPC|1-nonadecanoyl-GPC (19:0)|1-nonadecanoyl-sn-glycero-3-phosphocholine|GPC(19:0)|GPC(19:0/0:0)|LPC(19:0/0:0)|PC(19:0)|PC(19:0/0:0)|lysophosphatidylcholine (19:0/0:0)	WYIMORDZGCUBAA-AREMUKBSSA-O
131990	(2E,5Z)-octadienoyl-CoA|(2E,5Z)-octadienoyl-coenzyme A(4-)|trans-2-cis-5-octadienoyl-CoA(4-)	UAKGSVLISZWLCH-CECATXLMSA-N
131992	4-{3-[(2Z,5Z,8Z)-tetradeca-2,5,8-trien-1-yl]oxiran-2-yl}butanoate|5,6-EpETrE|5,6-epoxy-(8Z,11Z,14Z)-eicosatrienoate|5,6-epoxy-(8Z,11Z,14Z)-icosatrienoate	VBQNSZQZRAGRIX-UHFFFAOYSA-N
132003	(10aS)-10,10a-dihydrophenazine-1-carboxylate	XMQOCNWUNJVNBJ-LBPRGKRZSA-N
132005	(1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate	PNQSAHDDTDGRAI-MRVPVSSYSA-N
132008	5,10-dihydrophenazine	IVURTNNWJAPOML-UHFFFAOYSA-N
132011	N-[2-(butanoylsulfanyl)ethyl]-N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-beta-alaninamide|S-butanoyl-4'-phosphopantetheine|S-butanoyl-4'-phosphopantetheine(2-)|butanoyl-4'-phosphopantetheine(2-)|butyryl-4'-phosphopantetheine(2-)	PZIQDUSGQUZEBS-ZDUSSCGKSA-N
132012	N-[2-(hexanoylsulfanyl)ethyl]-N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-beta-alaninamide|S-caproyl-4'-phosphopantetheine(2-)|caproyl-4'-phosphopantetheine(2-)|hexanoyl-4'-phosphopantetheine|hexanoyl-4'-phosphopantetheine(2-)	KGMBPSVUBJAAEN-HNNXBMFYSA-N
132013	N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-N-[2-(octanoylsulfanyl)ethyl]-beta-alaninamide|S-capryloyl-4'-phosphopantetheine(2-)|S-octanoyl-4'-phosphopantetheine|capryloyl-4'-phosphopantetheine(2-)|octanoyl-4'-phosphopantetheine(2-)	JIQRMRIKUIPMRV-KRWDZBQOSA-N
132014	N-[2-(decanoylsulfanyl)ethyl]-N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-beta-alaninamide|S-capryl-4-phosphopantetheine(2-)|capryl-4-phosphopantetheine(2-)|decanoyl-4'-phosphopantetheine|decanoyl-4'-phosphopantetheine(2-)	WBQLWGUAQDSZRE-IBGZPJMESA-N
132015	N-[2-(dodecanoylsulfanyl)ethyl]-N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-beta-alaninamide|S-dodecanoyl-4'-phosphopantetheine|S-lauroyl-4'-phosphopantetheine(2-)|dodecanoyl-4'-phosphopantetheine(2-)|lauroyl-4'-phosphopantetheine(2-)	MVHUOSAYFQKAMT-NRFANRHFSA-N
132016	(5Z,8Z,11Z,14Z)-17-hydroxyeicosatetraenoate|(5Z,8Z,11Z,14Z)-17-hydroxyicosa-5,8,11,14-tetraenoate|(5Z,8Z,11Z,14Z)-17-hydroxyicosatetraenoate|17-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate|17-hydroxy-(5Z,8Z,11Z,14Z)-icosatetraenoate|17-hydroxyarachidonate	OPPIPPRXLIDJKN-UHFFFAOYSA-N
132017	N(3)-[(2R)-2-hydroxy-3,3-dimethyl-4-(phosphonatooxy)butanoyl]-N-[2-(tetradecanoylsulfanyl)ethyl]-beta-alaninamide|S-myristoyl-4'-phosphopantetheine(2-)|myristoyl-4'-phosphopantetheine(2-)|tetradecanoyl-4'-phosphopantetheine|tetradecanoyl-4'-phosphopantetheine(2-)	HDTINWYIVVMRIN-QHCPKHFHSA-N
132018	S-hexadecanoyl-4'-phosphopantetheine|S-palmitoyl-4'-phosphopantetheine(2-)|hexadecanoyl-4'-phosphopantetheine(2-)|palmitoyl-4'-phosphopantetheine(2-)	JSWBEHRITPIXLC-VWLOTQADSA-N
132019	(5Z,8Z,11Z,14Z)-16-hydroxyeicosatetraenoate|(5Z,8Z,11Z,14Z)-16-hydroxyicosa-5,8,11,14-tetraenoate|(5Z,8Z,11Z,14Z)-16-hydroxyicosatetraenoate|(all-cis)-16-hydroxy-5,8,11,14-eicosatetraenoate|(all-cis)-16-hydroxy-5,8,11,14-icosatetraenoate|16-hydroxy -(5Z,8Z,11Z,14Z)-icosatetraenoate|16-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate|16-hydroxyarachidonate	JEKNPVYFNMZRJG-UHFFFAOYSA-N
132020	(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-{[(3alpha,5beta,7alpha,12alpha)-3,7,12-trihydroxy-24-oxocholan-24-yl]sulfanyl}ethyl)amino]propyl}amino)butyl phosphate|S-choloyl-4'-phosphopantetheine	UPYNKWYJRGJDLW-PVNVRVFMSA-N
132021	(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-{[(3alpha,5beta,7alpha,12alpha)-3,7,12-trihydroxy-26-oxocholestan-26-yl]sulfanyl}ethyl)amino]propyl}amino)butyl phosphate|3,7,12-trihydroxy-5beta-cholestan-26-oyl-4'-phosphopantetheine(2-)|3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-4'-phosphopantetheine|3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-4'-phosphopantetheine(2-)|S-(3,7,12-trihydroxy-5beta-cholestan-26-oyl)-4'-phosphopantetheine(2-)|S-trihydroxycoprostanoyl-4'-phosphopantetheine(2-)|trihydroxycoprostanoyl-4'-phosphopantetheine(2-)	FIWSQOCVKNESKS-JWGNTNLOSA-N
132022	(1R,2R)-12-hydroxyjasmonate|{(1R,2R)-2-[(2Z)-5-hydroxypent-2-en-1-yl]-3-oxocyclopentyl}acetate	RZGFUGXQKMEMOO-NXEZZACHSA-N
132023	S-acyl-D-pantetheine 4'-phosphate(2-)|an acyl-4'-phosphopantetheine	
132024	(5Z,8Z,11Z)-19-hydroxyeicosatrienoate|(5Z,8Z,11Z)-19-hydroxyicosa-5,8,11-trienoate|(5Z,8Z,11Z)-19-hydroxyicosatrienoate|19-hydroxy-(5Z,8Z,11Z)-eicosatrienoate|19-hydroxy-(5Z,8Z,11Z)-icosatrienoate|19-hydroxy-ETA(1-)	GXGFNSDOYGEKLT-UHFFFAOYSA-N
132025	(4Z,7Z,10Z,13Z,16Z,19Z)-21-hydroxydocosa-4,7,10,13,16,19-hexaenoate|(4Z,7Z,10Z,13Z,16Z,19Z)-21-hydroxydocosahexaenoate|21-HDHA(1-)|21-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate	IXAMNXQQWDOFMN-UHFFFAOYSA-N
132026	(5Z,8Z,11Z)-20-hydroxyeicosatrienoate|(5Z,8Z,11Z)-20-hydroxyicosa-5,8,11-trienoate|(5Z,8Z,11Z)-20-hydroxyicosatrienoate|20-hydroxy-(5Z,8Z,11Z)-eicosatrienoate|20-hydroxy-(5Z,8Z,11Z)-icosatrienoate	LPMWIQNZVQKTBR-UHFFFAOYSA-N
132028	2-[(3alpha,7beta-dihydroxy-24-oxo-5beta-cholan-24-yl)amino]ethanesulfonate|2-{[(3alpha,5beta,7beta)-3,7-dihydroxy-24-oxocholan-24-yl]amino}ethane-1-sulfonate|N-(3alpha,7beta-dihydroxy-5beta-cholan-24-oyl)taurine(1-)|N-ursodeoxycholoyltaurine(1-)|tauroursodeoxycholate	BHTRKEVKTKCXOH-LBSADWJPSA-N
132029	(9Z,12Z)-18-hydroxyoctadeca-9,12-dienoate|18-hydroxy-(9Z,12Z)-octadecadienoate	KPBOLLJJMHIJPH-UHFFFAOYSA-N
132030	N-(3alpha,7beta-Dihydroxy-5beta-cholan-24-oyl)glycinate|N-(3alpha,7beta-dihydroxy-5beta-cholan-24-oyl)glycinate|N-ursodeoxycholoylglycinate|glycoursodeoxycholate|{[(3alpha,5beta,7beta)-3,7-dihydroxy-24-oxocholan-24-yl]amino}acetate	GHCZAUBVMUEKKP-XROMFQGDSA-N
132031	13-hydroxymyristate|13-hydroxytetradecanoate	KNFJWKJXKURGQU-UHFFFAOYSA-N
132040	an N-fatty acyl-taurine|fatty acid-taurine conjugate anion	
132042	2-(dodecanoylamino)ethane-1-sulfonate|N-dodecanoyl-taurine|N-lauroyltaurine(1-)	KCFRUUYAXCDZNZ-UHFFFAOYSA-N
132043	2-(tetradecanoylamino)ethane-1-sulfonate|N-myristoyl-taurine(1-)|N-myristoyltaurine(1-)|N-tetradecanoyl-taurine|N-tetradecanoyl-taurine(1-)	XPZFMHCHEWYIGE-UHFFFAOYSA-N
132045	2-(hexadecanoylamino)ethane-1-sulfonate|N-hexadecanoyl-taurine|N-hexadecanoyl-taurine(1-)|N-palmitoyl-taurine(1-)|N-palmitoyltaurine(1-)	LPDJCYFKKSLKRO-UHFFFAOYSA-N
132047	2-(octadecanoylamino)ethane-1-sulfonate|N-octadecanoyl-taurine|N-octadecanoyl-taurine(1-)|N-octadecanoyltaurine(1-)|N-stearoyltaurine(1-)	LMIJIHJZVURGQK-UHFFFAOYSA-N
